Date,Close_1,Close_2,Close_3,Close_4,Close_5,Close_6,Close_7,Close_8,Close_9,Close_10,Close_11,Close_12,Close_13,Close_14
2022-09-28,31.07,43.400002,40.810001,107.989998,300.790009,41.419998,151.589996,44.25,32.540001,63.23,73.25,81.470001,585.429993,179.179993
2022-09-29,30.66,42.389999,40.5,106.160004,296.109985,40.73,150.729996,43.970001,32.049999,61.720001,72.639999,79.860001,563.919983,180.059998
2022-09-30,30.200001,41.669998,40.220001,104.5,293.049988,40.32,149.419998,43.540001,31.959999,60.810001,71.870003,79.010002,550.280029,177.649994
2022-10-03,31.09,42.560001,41.580002,107.730003,299.149994,41.57,153.800003,44.709999,32.830002,63.110001,73.209999,80.379997,572.719971,181.649994
2022-10-04,32.380001,44.41,43.540001,112.769997,314.869995,42.630001,160.639999,46.560001,34.299999,65.610001,76.220001,83.970001,591.299988,185.649994
2022-10-05,31.92,43.84,43.310001,110.389999,309.0,42.200001,159.229996,45.860001,34.099998,65.43,75.93,83.110001,583.150024,187.669998
2022-10-06,31.459999,43.060001,42.240002,108.139999,304.670013,41.080002,155.710007,44.880001,33.529999,63.959999,75.989998,81.309998,571.609985,185.589996
2022-10-07,30.75,42.189999,41.790001,105.980003,301.079987,40.200001,151.339996,43.529999,33.099998,62.110001,74.309998,78.93,550.400024,183.830002
2022-10-10,30.66,41.599998,41.450001,104.989998,300.540009,39.830002,150.850006,43.310001,32.98,61.619999,73.559998,78.410004,545.539978,182.179993
2022-10-11,29.77,40.450001,40.23,101.959999,294.209991,38.790001,147.679993,42.43,32.419998,60.810001,71.709999,77.0,531.140015,179.139999
2022-10-12,29.860001,40.84,40.509998,103.610001,295.309998,39.110001,146.119995,42.07,32.220001,60.16,71.889999,76.599998,531.099976,178.240005
2022-10-13,31.690001,42.950001,42.380001,109.370003,307.070007,41.369999,152.970001,44.080002,34.349998,63.5,74.07,79.32,566.030029,184.660004
2022-10-14,31.700001,43.23,43.169998,111.190002,299.98999,42.759998,149.699997,43.0,33.959999,61.110001,68.980003,75.300003,550.950012,182.619995
2022-10-17,33.619999,43.59,43.959999,115.860001,306.709991,42.639999,155.850006,44.43,34.73,63.810001,67.43,77.139999,569.25,185.25
2022-10-18,34.880001,44.150002,44.669998,118.839996,313.850006,42.799999,156.160004,43.369999,34.860001,64.419998,68.610001,79.440002,581.059998,187.169998
2022-10-19,33.919998,43.34,43.619999,116.510002,311.76001,41.259998,151.699997,42.439999,33.259998,64.57,68.709999,77.639999,577.900024,186.410004
2022-10-20,33.700001,42.919998,43.650002,116.129997,310.809998,40.009998,147.979996,40.419998,31.15,64.860001,68.0,76.599998,572.359985,187.220001
2022-10-21,34.950001,44.259998,44.830002,122.230003,325.100006,40.509998,156.369995,41.509998,33.02,69.120003,70.32,79.220001,597.26001,190.369995
2022-10-24,35.07,44.41,45.200001,122.379997,328.700012,41.130001,160.440002,42.66,34.369999,70.519997,70.699997,79.43,611.440002,190.710007
2022-10-25,35.389999,45.32,45.369999,122.699997,332.399994,42.009998,163.220001,43.849998,35.349998,72.050003,72.459999,80.510002,635.940002,194.380005
2022-10-26,35.700001,45.41,45.700001,124.110001,335.690002,42.389999,161.720001,44.209999,35.509998,72.279999,72.949997,80.910004,637.799988,203.330002
2022-10-27,35.869999,45.439999,45.650002,124.599998,337.179993,42.080002,161.0,44.18,35.349998,73.099998,77.330002,80.690002,648.97998,204.289993
2022-10-28,36.18,46.130001,46.349998,126.080002,341.820007,42.860001,162.869995,45.049999,35.98,74.779999,80.190002,82.220001,663.75,209.339996
2022-10-31,36.040001,45.860001,45.990002,125.879997,344.51001,42.450001,161.830002,44.790001,35.689999,74.0,79.669998,82.169998,645.909973,207.160004
2022-11-01,36.200001,46.220001,46.950001,128.149994,348.579987,42.880001,161.809998,44.82,35.799999,74.400002,79.889999,83.720001,652.0,206.929993
2022-11-02,36.09,45.549999,46.880001,126.970001,349.790009,41.75,158.729996,43.919998,34.709999,73.879997,78.93,84.370003,638.809998,200.949997
2022-11-03,35.889999,44.580002,45.540001,127.199997,348.869995,41.5,153.309998,42.66,33.939999,73.07,78.949997,83.620003,633.809998,194.75
2022-11-04,36.790001,45.130001,46.740002,130.679993,357.910004,42.830002,156.5,43.66,35.130001,75.449997,79.050003,84.849998,656.150024,196.979996
2022-11-07,37.009998,45.73,47.07,131.369995,362.559998,43.529999,156.699997,43.98,35.040001,75.93,79.650002,85.57,676.299988,200.100006
2022-11-08,37.110001,46.119999,47.18,131.449997,364.019989,44.169998,158.660004,44.490002,35.110001,76.150002,79.629997,85.279999,686.330017,201.779999
2022-11-09,36.52,45.360001,45.970001,129.740005,362.0,43.240002,155.550003,42.689999,34.48,75.220001,78.269997,83.449997,669.619995,193.929993
2022-11-10,38.130001,48.419998,47.950001,135.080002,378.309998,44.869999,163.850006,46.040001,36.290001,79.860001,78.559998,88.800003,759.809998,205.570007
2022-11-11,38.41,50.189999,47.549999,135.300003,385.170013,44.919998,165.759995,47.259998,36.849998,80.989998,78.360001,90.779999,774.75,205.0
2022-11-14,37.759998,49.02,46.869999,133.910004,382.359985,43.849998,163.289993,46.049999,36.049999,79.0,76.470001,89.809998,741.150024,206.860001
2022-11-15,37.700001,49.029999,46.709999,132.940002,382.880005,43.77,164.139999,46.330002,36.450001,79.459999,78.300003,90.5,740.309998,209.990005
2022-11-16,37.360001,48.369999,46.209999,133.119995,382.329987,42.93,161.649994,45.529999,35.790001,78.910004,77.410004,89.82,727.030029,210.139999
2022-11-17,37.169998,48.25,45.990002,132.539993,379.779999,42.77,158.800003,45.119999,35.330002,74.510002,77.900002,88.949997,721.309998,210.990005
2022-11-18,37.189999,48.66,46.5,133.839996,379.200012,43.380001,161.160004,45.66,35.630001,75.589996,79.809998,89.199997,720.609985,210.800003
2022-11-21,37.310001,48.880001,46.84,133.050003,380.209991,43.389999,162.660004,46.130001,35.810001,76.610001,80.0,89.080002,723.700012,206.320007
2022-11-22,37.490002,49.330002,47.110001,135.039993,383.869995,43.91,164.979996,46.419998,36.330002,76.589996,81.260002,89.669998,733.450012,210.330002
2022-11-23,37.610001,48.240002,47.330002,136.479996,386.25,44.110001,166.5,46.43,36.330002,77.050003,81.410004,89.93,736.320007,211.729996
2022-11-25,37.700001,48.290001,47.439999,136.740005,388.859985,44.259998,167.649994,46.919998,36.48,77.059998,81.610001,90.910004,737.780029,213.789993
2022-11-28,36.860001,47.23,46.98,134.350006,382.359985,43.740002,162.610001,45.32,35.59,73.519997,79.830002,89.889999,721.169983,211.259995
2022-11-29,37.0,47.57,47.57,136.559998,383.709991,44.59,164.369995,45.91,36.0,73.93,80.389999,91.080002,714.0,209.059998
2022-11-30,37.849998,48.41,47.950001,138.179993,386.149994,45.389999,168.259995,46.810001,36.360001,79.669998,82.540001,93.07,716.0,217.0
2022-12-01,36.549999,47.779999,46.869999,136.240005,383.809998,45.349998,164.800003,46.220001,35.77,78.720001,81.730003,93.0,722.179993,217.0
2022-12-02,36.080002,47.240002,45.939999,135.160004,380.579987,45.639999,164.229996,45.060001,35.25,77.720001,82.459999,92.099998,712.97998,217.660004
2022-12-05,34.470001,45.639999,43.66,131.369995,371.540009,43.91,153.110001,42.59,32.950001,76.239998,81.239998,89.809998,712.76001,213.679993
2022-12-06,33.0,44.98,43.400002,131.589996,362.910004,42.939999,151.860001,41.889999,32.240002,74.360001,80.589996,87.510002,710.289978,209.080002
2022-12-07,32.740002,44.669998,42.450001,131.5,359.920013,43.560001,155.100006,41.84,32.970001,80.449997,80.190002,87.279999,709.159973,207.809998
2022-12-08,32.439999,44.689999,42.580002,132.880005,358.079987,43.560001,154.339996,42.060001,32.82,78.120003,80.25,88.690002,703.440002,209.100006
2022-12-09,32.380001,44.860001,42.5,132.160004,359.140015,43.110001,154.080002,42.080002,32.889999,79.029999,79.82,89.470001,706.950012,208.699997
2022-12-12,32.73,45.77,42.860001,134.210007,363.179993,43.459999,156.699997,43.459999,33.27,80.260002,80.290001,91.120003,709.22998,214.589996
2022-12-13,32.75,46.59,42.619999,134.080002,368.690002,44.25,154.029999,43.189999,32.939999,81.330002,77.75,92.709999,724.150024,213.039993
2022-12-14,32.279999,45.98,42.18,133.410004,360.380005,43.290001,149.619995,42.220001,32.290001,79.889999,77.32,90.5,711.52002,213.320007
2022-12-15,31.77,44.619999,41.369999,130.100006,349.829987,42.84,150.179993,41.490002,31.93,78.260002,77.059998,87.790001,698.179993,207.910004
2022-12-16,31.700001,44.349998,41.189999,129.289993,346.350006,42.150002,150.389999,41.299999,31.6,77.699997,78.190002,86.860001,700.219971,206.889999
2022-12-19,32.060001,43.93,41.82,130.059998,344.609985,41.950001,150.160004,41.119999,31.65,77.559998,78.260002,85.550003,692.469971,204.820007
2022-12-20,32.189999,43.810001,40.98,130.690002,344.48999,41.93,151.679993,41.119999,31.690001,77.989998,79.559998,85.160004,691.559998,205.360001
2022-12-21,32.68,44.810001,41.119999,132.160004,350.160004,42.709999,153.899994,41.75,31.99,78.709999,81.25,86.870003,712.940002,206.809998
2022-12-22,32.389999,43.990002,40.68,130.660004,345.579987,42.849998,154.289993,42.48,32.130001,77.849998,80.800003,86.370003,703.330017,205.059998
2022-12-23,32.470001,44.259998,40.98,131.279999,345.51001,43.200001,155.020004,42.59,32.41,77.489998,81.769997,86.110001,703.940002,205.830002
2022-12-27,32.529999,44.389999,41.040001,131.740005,341.970001,43.650002,155.960007,42.84,32.799999,77.150002,82.220001,85.059998,703.26001,206.289993
2022-12-28,32.77,44.619999,41.119999,132.460007,340.869995,43.349998,155.860001,42.549999,32.720001,76.839996,82.349998,84.459999,700.330017,204.990005
2022-12-29,33.139999,45.16,41.330002,133.220001,343.429993,43.57,157.830002,43.200001,32.810001,78.339996,82.660004,85.239998,716.150024,208.059998
2022-12-30,33.119999,45.23,41.290001,134.100006,343.380005,43.610001,157.940002,43.029999,32.810001,77.57,83.260002,85.019997,708.630005,207.759995
2023-01-03,33.509998,45.779999,41.790001,135.119995,346.220001,44.639999,159.520004,43.630001,32.639999,78.400002,81.940002,85.720001,712.039978,207.389999
2023-01-04,34.139999,46.959999,42.650002,136.380005,347.700012,46.029999,163.729996,44.849998,33.459999,79.480003,83.349998,86.650002,721.900024,212.610001
2023-01-05,34.07,46.75,42.419998,135.350006,343.76001,45.669998,159.369995,44.439999,33.130001,78.709999,83.110001,85.919998,701.23999,211.110001
2023-01-06,34.41,47.310001,42.799999,137.940002,348.079987,46.310001,164.210007,45.860001,34.470001,80.68,84.540001,87.559998,738.0,217.75
2023-01-09,33.889999,47.540001,42.389999,137.369995,353.0,46.610001,164.279999,45.799999,34.220001,80.910004,85.43,87.639999,752.98999,218.600006
2023-01-10,34.119999,48.189999,42.360001,138.600006,357.359985,46.66,164.940002,46.0,34.459999,81.459999,85.620003,88.919998,757.280029,221.089996
2023-01-11,34.380001,48.709999,42.740002,139.630005,364.480011,47.110001,165.839996,46.369999,34.32,82.339996,83.419998,89.43,755.919983,222.100006
2023-01-12,34.470001,49.09,42.830002,139.490005,369.940002,47.59,168.820007,47.18,34.900002,82.370003,83.480003,90.529999,753.960022,223.619995
2023-01-13,35.23,49.919998,44.220001,143.009995,374.0,47.330002,164.0,47.57,34.639999,82.970001,82.980003,91.660004,753.98999,223.059998
2023-01-17,34.52,50.310001,44.119999,140.800003,349.920013,47.439999,161.850006,47.150002,34.110001,83.0,83.489998,97.080002,749.72998,223.0
2023-01-18,33.720001,49.43,43.380001,136.570007,349.089996,45.810001,152.070007,45.740002,32.720001,81.540001,81.379997,96.580002,747.359985,219.460007
2023-01-19,33.23,49.369999,42.950001,134.75,350.75,45.630001,148.020004,47.709999,33.639999,80.519997,76.32,94.150002,729.869995,220.410004
2023-01-20,33.849998,51.09,43.919998,135.080002,341.839996,46.459999,154.869995,47.919998,34.610001,84.279999,77.029999,96.239998,741.710022,224.309998
2023-01-23,34.32,51.98,45.029999,137.270004,349.140015,47.669998,159.339996,48.84,35.509998,86.220001,77.730003,97.129997,748.02002,224.179993
2023-01-24,34.57,51.419998,44.450001,138.449997,348.329987,46.669998,158.419998,48.34,35.150002,87.029999,79.25,95.510002,752.070007,223.889999
2023-01-25,34.869999,51.900002,45.34,139.119995,349.630005,49.150002,160.179993,48.779999,35.759998,88.199997,79.209999,95.639999,751.25,224.899994
2023-01-26,35.34,52.189999,45.810001,139.979996,354.970001,48.700001,161.929993,48.860001,36.02,90.230003,78.050003,96.5,758.900024,224.710007
2023-01-27,35.450001,51.860001,46.119999,140.320007,353.700012,48.860001,163.169998,48.84,36.099998,90.730003,74.690002,96.860001,759.179993,231.440002
2023-01-30,35.299999,51.75,46.290001,139.130005,357.459991,48.799999,162.860001,48.450001,35.799999,90.150002,75.5,95.959999,747.859985,229.100006
2023-01-31,35.48,52.220001,46.869999,139.960007,365.809998,49.799999,165.429993,49.389999,36.290001,91.330002,77.419998,97.330002,759.210022,230.210007
2023-02-01,35.919998,52.150002,47.330002,139.589996,365.709991,49.220001,164.789993,49.630001,36.779999,92.279999,78.25,98.190002,762.630005,230.899994
2023-02-02,36.130001,52.220001,47.23,138.940002,369.470001,49.150002,166.169998,50.389999,37.849998,92.370003,76.620003,99.209999,770.72998,229.559998
2023-02-03,36.43,50.950001,47.580002,141.089996,369.950012,49.299999,165.389999,50.09,37.639999,91.080002,79.019997,99.43,757.159973,230.130005
2023-02-06,36.369999,50.860001,47.68,141.919998,370.799988,48.950001,163.0,49.599998,37.240002,90.730003,79.860001,98.900002,742.380005,229.440002
2023-02-07,36.77,51.130001,48.130001,143.649994,374.399994,49.669998,162.940002,50.029999,37.799999,92.68,81.190002,99.220001,740.820007,231.320007
2023-02-08,36.5,51.150002,48.25,142.639999,375.100006,49.07,161.559998,49.259998,37.68,93.589996,80.610001,98.959999,729.859985,230.199997
2023-02-09,35.720001,49.98,47.57,140.419998,367.98999,48.77,158.880005,47.93,37.259998,92.529999,79.580002,98.050003,715.969971,229.350006
2023-02-10,35.580002,50.110001,47.509998,141.039993,371.279999,48.700001,159.339996,48.380001,37.169998,92.580002,80.459999,98.440002,723.51001,227.199997
2023-02-13,35.650002,51.0,48.130001,142.570007,374.019989,49.09,160.979996,49.099998,37.450001,94.029999,80.419998,99.43,736.909973,228.880005
2023-02-14,35.619999,51.610001,48.5,143.199997,371.779999,49.130001,161.130005,48.82,37.189999,93.580002,80.769997,100.559998,729.150024,229.389999
2023-02-15,35.560001,51.82,47.970001,143.800003,374.339996,49.080002,160.0,48.900002,37.099998,94.110001,80.480003,100.830002,724.190002,228.919998
2023-02-16,35.279999,51.459999,47.220001,141.820007,370.200012,48.549999,158.300003,47.959999,36.66,93.269997,80.339996,99.57,713.0,225.830002
2023-02-17,35.349998,51.419998,47.490002,142.240005,368.5,48.599998,158.589996,48.490002,36.950001,92.0,80.32,99.510002,716.159973,223.559998
2023-02-21,34.52,49.84,46.240002,139.630005,361.119995,47.689999,155.479996,47.139999,36.060001,89.169998,79.900002,97.620003,695.75,220.619995
2023-02-22,34.290001,50.040001,46.009998,138.559998,360.890015,47.540001,156.300003,47.080002,35.93,88.099998,80.0,97.269997,687.409973,220.020004
2023-02-23,34.259998,50.380001,46.25,139.669998,363.540009,47.720001,158.100006,46.68,36.049999,87.110001,78.970001,97.940002,691.840027,221.130005
2023-02-24,34.209999,50.18,46.619999,140.929993,363.850006,47.639999,158.490005,47.080002,36.310001,87.169998,80.599998,97.699997,683.429993,219.550003
2023-02-27,34.209999,50.470001,46.779999,142.160004,365.529999,47.580002,157.699997,47.139999,36.07,88.809998,77.879997,96.699997,683.059998,220.350006
2023-02-28,34.299999,50.689999,46.77,143.350006,351.649994,47.73,157.919998,46.950001,36.299999,88.68,77.919998,96.5,689.429993,219.940002
2023-03-01,34.139999,51.5,46.68,142.550003,346.230011,47.310001,155.210007,46.700001,36.189999,89.510002,77.410004,96.190002,680.559998,218.360001
2023-03-02,33.490002,51.400002,45.799999,141.070007,349.100006,46.310001,150.240005,45.5,35.619999,88.769997,76.089996,96.080002,685.909973,219.059998
2023-03-03,34.16,52.349998,46.849998,143.660004,357.089996,47.110001,152.889999,46.240002,36.23,90.419998,77.410004,98.330002,695.23999,223.770004
2023-03-06,34.09,52.18,46.630001,142.820007,357.049988,47.119999,152.679993,46.139999,36.16,90.18,76.599998,98.379997,688.390015,226.75
2023-03-07,33.0,51.080002,44.450001,138.619995,346.079987,45.599998,145.720001,44.080002,34.290001,86.660004,74.949997,96.059998,674.659973,223.169998
2023-03-08,32.560001,50.68,43.84,137.800003,349.290009,45.490002,145.130005,43.77,33.689999,86.589996,76.199997,95.900002,674.359985,222.190002
2023-03-09,30.540001,48.599998,41.130001,130.339996,342.089996,42.299999,137.869995,41.619999,31.690001,82.839996,66.470001,92.199997,651.280029,220.009995
2023-03-10,30.27,48.34,41.360001,133.649994,327.670013,40.619999,137.160004,38.84,30.370001,79.870003,58.700001,90.050003,635.030029,216.139999
2023-03-13,28.51,44.740002,38.41,131.25,315.51001,36.540001,130.059998,32.240002,26.25,73.970001,51.91,87.989998,625.77002,214.470001
2023-03-14,28.76,47.400002,40.169998,134.619995,322.149994,37.509998,130.529999,31.879999,26.379999,76.739998,56.68,89.970001,637.830017,218.660004
2023-03-15,28.49,44.82,38.849998,128.259995,312.190002,35.439999,125.050003,32.099998,25.41,73.699997,59.549999,85.389999,631.73999,216.369995
2023-03-16,28.969999,45.619999,39.299999,130.75,315.089996,36.360001,130.119995,32.939999,26.459999,74.75,57.880001,87.010002,636.97998,217.449997
2023-03-17,27.82,44.25,37.759998,125.809998,303.540009,32.950001,123.720001,30.559999,24.950001,71.769997,56.41,84.18,636.710022,217.389999
2023-03-20,27.75,44.09,37.48,127.139999,309.529999,34.450001,127.349998,30.91,26.209999,73.440002,56.110001,85.639999,643.559998,218.149994
2023-03-21,28.59,45.07,38.48,130.550003,317.279999,37.52,131.619995,33.700001,27.389999,76.720001,59.470001,88.760002,662.150024,221.949997
2023-03-22,27.639999,43.709999,37.200001,127.18,313.670013,34.790001,124.400002,32.490002,25.9,73.75,56.259998,87.550003,648.320007,220.039993
2023-03-23,26.969999,43.450001,36.610001,126.839996,314.850006,35.060001,122.129997,32.57,25.34,72.690002,52.889999,85.839996,651.780029,222.589996
2023-03-24,27.139999,43.110001,36.23,124.910004,312.570007,34.900002,124.150002,32.889999,25.48,71.650002,53.259998,83.949997,644.880005,221.039993
2023-03-27,28.49,44.779999,37.470001,128.490005,318.529999,34.869999,125.019997,33.080002,26.26,73.389999,54.860001,84.639999,648.320007,221.809998
2023-03-28,28.120001,45.220001,37.18,128.880005,318.440002,35.560001,126.860001,33.419998,26.34,73.620003,53.849998,84.879997,646.23999,220.330002
2023-03-29,28.67,45.950001,37.970001,129.139999,320.720001,36.220001,128.919998,34.470001,27.030001,75.449997,55.209999,86.239998,657.219971,223.300003
2023-03-30,28.299999,46.07,37.380001,128.75,321.140015,35.450001,127.029999,33.849998,26.32,75.0,52.470001,86.110001,661.039978,222.360001
2023-03-31,28.6,46.889999,37.380001,130.309998,327.109985,36.049999,127.099998,34.099998,26.639999,75.690002,52.380001,87.800003,669.119995,225.460007
2023-04-03,28.59,46.709999,37.720001,130.160004,326.519989,35.639999,125.0,33.130001,26.4,75.459999,51.57,87.160004,666.409973,229.0
2023-04-04,27.98,46.09,36.810001,128.419998,322.649994,35.060001,122.830002,31.950001,25.610001,74.620003,50.0,84.82,659.109985,227.660004
2023-04-05,27.639999,45.77,36.889999,127.610001,321.529999,35.110001,121.43,32.02,25.77,75.589996,48.869999,83.82,656.039978,228.169998
2023-04-06,27.84,45.860001,37.900002,127.470001,322.399994,35.75,121.879997,32.740002,26.08,76.160004,49.349998,84.190002,656.400024,225.990005
2023-04-10,27.940001,46.52,38.630001,127.889999,324.959991,35.610001,122.199997,33.169998,26.290001,77.330002,51.720001,84.0,659.820007,226.429993
2023-04-11,28.709999,47.200001,39.369999,128.520004,327.369995,35.529999,122.309998,33.700001,26.530001,78.580002,51.709999,85.089996,669.679993,228.449997
2023-04-12,28.48,46.919998,39.189999,128.5,330.23999,35.400002,119.699997,33.209999,26.389999,78.209999,51.919998,85.470001,665.969971,227.809998
2023-04-13,28.559999,47.299999,39.66,128.990005,332.130005,35.380001,121.410004,33.84,26.57,78.809998,51.490002,85.690002,670.72998,232.690002
2023-04-14,29.52,49.560001,39.639999,138.729996,336.920013,34.970001,121.849998,33.25,26.440001,80.029999,50.77,86.709999,691.330017,234.020004
2023-04-17,30.370001,49.689999,41.299999,139.830002,339.679993,35.59,125.089996,34.259998,27.32,72.68,52.77,89.290001,698.359985,233.479996
2023-04-18,30.559999,50.080002,41.869999,141.399994,333.910004,35.189999,124.760002,33.849998,27.17,74.900002,54.0,89.849998,694.030029,233.600006
2023-04-19,30.059999,50.400002,42.240002,141.220001,336.890015,36.009998,128.369995,34.790001,28.02,75.290001,55.549999,90.449997,695.23999,232.570007
2023-04-20,29.9,49.400002,41.669998,140.809998,338.709991,34.759998,125.599998,33.48,27.84,74.989998,54.0,90.43,696.380005,234.600006
2023-04-21,29.870001,49.029999,41.240002,140.539993,341.660004,33.52,123.379997,31.469999,27.48,73.629997,53.799999,91.120003,680.940002,234.050003
2023-04-24,29.76,49.029999,41.450001,140.729996,343.959991,32.790001,124.269997,31.82,27.059999,73.470001,53.119999,90.199997,674.190002,232.759995
2023-04-25,28.84,47.900002,40.549999,137.669998,339.480011,31.77,123.699997,30.43,25.66,70.620003,51.029999,88.059998,659.710022,229.589996
2023-04-26,28.440001,46.860001,39.459999,135.229996,336.559998,31.52,127.849998,30.6,25.58,69.82,50.599998,88.440002,650.669983,228.149994
2023-04-27,28.889999,47.029999,39.66,137.050003,341.600006,32.57,128.020004,31.379999,25.84,71.169998,51.73,90.260002,662.679993,229.009995
2023-04-28,29.280001,47.07,39.75,138.240005,343.440002,34.279999,130.25,32.580002,26.200001,72.260002,52.240002,89.970001,671.200012,232.729996
2023-05-01,29.040001,47.25,40.389999,141.199997,340.570007,32.939999,122.0,31.52,25.82,71.529999,51.810001,87.93,662.969971,232.509995
2023-05-02,28.16,46.0,38.84,138.919998,333.369995,30.629999,119.139999,29.120001,24.51,70.290001,50.099998,86.290001,651.460022,226.979996
2023-05-03,27.860001,45.669998,38.650002,135.979996,328.649994,29.799999,116.650002,28.129999,23.959999,68.919998,48.029999,84.75,642.409973,225.979996
2023-05-04,26.99,44.900002,36.720001,134.119995,321.26001,28.98,113.639999,26.209999,23.24,66.860001,47.369999,82.610001,631.659973,225.600006
2023-05-05,27.709999,46.32,37.939999,136.740005,327.019989,30.74,116.18,28.690001,24.92,68.5,49.240002,84.879997,644.47998,231.779999
2023-05-08,27.690001,46.360001,38.380001,137.070007,326.51001,29.74,116.989998,28.75,24.41,69.07,47.630001,84.43,643.140015,232.229996
2023-05-09,27.66,46.52,38.540001,136.410004,324.769989,29.91,115.699997,28.6,24.67,68.980003,47.939999,84.370003,635.570007,233.259995
2023-05-10,27.32,46.369999,38.279999,136.479996,322.549988,29.450001,113.970001,27.9,24.24,68.5,47.549999,83.720001,629.179993,231.270004
2023-05-11,27.389999,46.029999,38.330002,136.050003,320.720001,28.92,112.699997,26.83,23.66,67.730003,47.73,82.629997,642.02002,231.009995
2023-05-12,27.09,45.450001,37.490002,134.100006,319.5,29.129999,111.580002,27.299999,23.620001,66.540001,48.939999,82.389999,645.099976,231.380005
2023-05-15,27.65,46.049999,38.77,135.229996,322.070007,29.65,113.669998,27.870001,24.219999,68.0,50.939999,82.949997,644.75,232.809998
2023-05-16,27.360001,45.279999,38.389999,134.320007,320.809998,28.68,111.589996,27.17,23.780001,66.660004,50.09,81.860001,633.830017,230.470001
2023-05-17,28.57,47.080002,40.459999,138.449997,330.179993,30.450001,119.25,28.92,25.27,68.459999,51.82,83.910004,650.640015,232.649994
2023-05-18,28.469999,46.389999,40.209999,139.5,329.579987,30.49,120.150002,29.84,25.17,69.059998,51.75,84.489998,669.330017,233.600006
2023-05-19,28.110001,45.709999,40.029999,139.179993,326.149994,30.110001,118.480003,29.700001,25.1,68.0,51.669998,82.239998,666.700012,233.309998
2023-05-22,28.34,45.790001,40.98,138.029999,324.920013,30.91,120.419998,30.58,25.450001,68.5,51.970001,82.269997,671.390015,231.279999
2023-05-23,28.58,45.91,41.209999,136.589996,323.570007,31.139999,121.489998,30.75,25.92,68.370003,52.790001,82.639999,661.530029,224.580002
2023-05-24,28.1,44.490002,40.869999,135.339996,319.809998,30.809999,120.25,30.4,25.35,67.029999,52.080002,81.220001,655.0,222.25
2023-05-25,28.17,44.23,40.900002,135.669998,323.880005,30.51,118.989998,30.530001,25.049999,67.75,54.240002,83.0,660.52002,223.380005
2023-05-26,28.309999,44.599998,41.23,136.940002,332.01001,30.67,118.779999,30.700001,25.26,68.470001,53.669998,83.900002,672.299988,225.009995
2023-05-30,28.26,44.700001,40.98,137.460007,330.829987,30.66,118.849998,31.09,25.450001,69.330002,53.84,83.419998,673.580017,221.639999
2023-05-31,27.790001,44.32,39.810001,135.710007,323.899994,29.9,115.830002,30.469999,24.27,68.019997,52.689999,81.760002,657.549988,221.029999
2023-06-01,27.780001,44.84,40.060001,137.580002,316.399994,30.52,119.739998,30.959999,24.790001,69.529999,52.700001,82.07,668.840027,226.5
2023-06-02,28.709999,46.32,41.240002,140.470001,323.649994,31.74,123.580002,32.080002,25.950001,71.550003,54.369999,84.349998,681.859985,228.789993
2023-06-05,28.540001,46.240002,40.450001,139.089996,321.809998,31.219999,123.279999,31.74,25.49,71.82,54.41,83.739998,676.48999,226.770004
2023-06-06,29.23,47.220001,41.259998,139.339996,326.799988,32.630001,126.379997,33.049999,26.780001,74.25,54.610001,85.860001,684.919983,228.220001
2023-06-07,29.48,48.009998,42.07,140.690002,335.75,33.259998,127.559998,33.48,27.120001,74.629997,55.630001,86.5,678.22998,225.270004
2023-06-08,29.23,48.099998,42.369999,140.729996,335.470001,33.060001,128.860001,33.150002,26.969999,73.529999,55.029999,86.309998,680.580017,223.050003
2023-06-09,29.27,48.299999,42.130001,141.009995,336.019989,32.860001,128.929993,32.630001,26.41,73.910004,55.0,86.209999,684.400024,223.559998
2023-06-12,29.129999,48.450001,41.830002,141.0,339.48999,32.16,127.410004,31.950001,25.92,73.07,53.970001,87.440002,682.380005,226.169998
2023-06-13,29.4,48.689999,42.650002,142.020004,342.5,32.700001,128.860001,32.400002,26.639999,74.07,54.75,88.279999,689.090027,223.399994
2023-06-14,29.120001,48.240002,42.080002,141.490005,338.420013,32.099998,126.519997,31.719999,25.950001,73.199997,54.349998,87.980003,692.450012,223.440002
2023-06-15,29.370001,48.560001,42.360001,143.089996,339.73999,33.290001,128.789993,32.220001,26.76,74.650002,55.509998,89.050003,711.190002,226.169998
2023-06-16,29.190001,48.189999,42.18,143.259995,338.309998,33.450001,128.470001,31.9,26.540001,73.769997,54.400002,88.089996,702.780029,228.910004
2023-06-20,28.870001,47.610001,41.889999,142.529999,330.720001,33.580002,126.459999,31.35,26.690001,73.160004,53.93,86.730003,690.950012,226.470001
2023-06-21,28.57,47.41,41.650002,142.320007,325.070007,33.43,126.660004,31.5,26.5,73.029999,53.970001,86.339996,689.039978,227.25
2023-06-22,27.959999,46.630001,41.060001,139.580002,319.579987,32.23,123.440002,30.610001,25.639999,72.209999,53.209999,84.5,679.380005,228.389999
2023-06-23,27.75,46.02,40.610001,138.850006,314.709991,31.879999,123.029999,30.0,25.540001,71.07,53.169998,83.580002,680.450012,229.550003
2023-06-26,28.09,46.240002,40.59,139.190002,312.359985,32.32,123.730003,30.09,25.959999,70.919998,53.41,83.589996,680.169983,226.300003
2023-06-27,28.24,46.400002,40.91,139.199997,313.450012,32.549999,124.010002,30.49,26.18,72.589996,55.220001,84.43,684.640015,227.339996
